target,value,tid,date,cookie,hashid,ip,platform,webGL,canvas,deviceId
platform,web,6f028cef-fd50-48d3-262b-e9a4547fdd50,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
platform,web,884dcfad-812d-45f5-ee54-69674df1416c,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
platform,web,a165aae4-b7e2-4b45-8bcc-49ade62e3ef6,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:4839:5271:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
platform,web,a35b74cf-a96b-42ed-0c3e-384a29858318,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
platform,web,a8a207f0-401b-4f03-2fcb-8fdfac64b994,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
platform,web,c4e60023-b9f2-44ed-4d61-25d056b92e30,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
platform,web,c674c4e6-d712-4d6e-aedb-89f8c2528d18,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:4839:5271:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
platform,web,efafab92-0134-4319-1e98-357844407876,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",20aa690b-e1d1-43ad-dcc9-51978ff38020,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",25da0dd7-0152-4227-da77-efb959f23add,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:4839:5271:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",6554a7a5-c856-4bb0-44a1-8241cc93822d,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:4839:5271:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",6f028cef-fd50-48d3-262b-e9a4547fdd50,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",884dcfad-812d-45f5-ee54-69674df1416c,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",a165aae4-b7e2-4b45-8bcc-49ade62e3ef6,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:4839:5271:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",a35b74cf-a96b-42ed-0c3e-384a29858318,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",a8a207f0-401b-4f03-2fcb-8fdfac64b994,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",c4e60023-b9f2-44ed-4d61-25d056b92e30,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",c674c4e6-d712-4d6e-aedb-89f8c2528d18,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:4839:5271:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",efafab92-0134-4319-1e98-357844407876,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
webGL_hash,34018239,20aa690b-e1d1-43ad-dcc9-51978ff38020,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
webGL_hash,34018239,25da0dd7-0152-4227-da77-efb959f23add,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:4839:5271:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
webGL_hash,34018239,6554a7a5-c856-4bb0-44a1-8241cc93822d,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:4839:5271:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
webGL_hash,34018239,6f028cef-fd50-48d3-262b-e9a4547fdd50,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
webGL_hash,34018239,884dcfad-812d-45f5-ee54-69674df1416c,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
webGL_hash,34018239,a165aae4-b7e2-4b45-8bcc-49ade62e3ef6,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:4839:5271:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
webGL_hash,34018239,a35b74cf-a96b-42ed-0c3e-384a29858318,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
webGL_hash,34018239,a8a207f0-401b-4f03-2fcb-8fdfac64b994,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
webGL_hash,34018239,c4e60023-b9f2-44ed-4d61-25d056b92e30,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
webGL_hash,34018239,c674c4e6-d712-4d6e-aedb-89f8c2528d18,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:4839:5271:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
webGL_hash,34018239,efafab92-0134-4319-1e98-357844407876,2020-06-30,d9e7a870f8d446eba6663b180a4dc329,0CE6068F62B2658CD80F6EB47A8B285B6181E9BB20073A35077ECEF2D89A48C0,2a00:1fa0:8ff:64c2:7425:5e2:aed1:5871,web,34018239,957699646,3689524764
operation_system,MacIntel,0446ad1f-3eae-46b4-e353-26c5b68b183c,2020-07-06,878140be295a42a593d9eaa7a3ffe46c,,109.252.65.185,web,4033135209,868626112,2772125170
operation_system,MacIntel,833837d8-3e99-4b91-cd5c-a849de8b2ffe,2020-07-06,878140be295a42a593d9eaa7a3ffe46c,,109.252.65.185,web,4033135209,868626112,2772125170
operation_system,MacIntel,c746e9fa-33be-4038-27f5-a7a775854338,2020-07-06,878140be295a42a593d9eaa7a3ffe46c,,109.252.65.185,web,4033135209,868626112,2772125170
platform,web,0446ad1f-3eae-46b4-e353-26c5b68b183c,2020-07-06,878140be295a42a593d9eaa7a3ffe46c,,109.252.65.185,web,4033135209,868626112,2772125170
platform,web,833837d8-3e99-4b91-cd5c-a849de8b2ffe,2020-07-06,878140be295a42a593d9eaa7a3ffe46c,,109.252.65.185,web,4033135209,868626112,2772125170
platform,web,c746e9fa-33be-4038-27f5-a7a775854338,2020-07-06,878140be295a42a593d9eaa7a3ffe46c,,109.252.65.185,web,4033135209,868626112,2772125170
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",0446ad1f-3eae-46b4-e353-26c5b68b183c,2020-07-06,878140be295a42a593d9eaa7a3ffe46c,,109.252.65.185,web,4033135209,868626112,2772125170
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",833837d8-3e99-4b91-cd5c-a849de8b2ffe,2020-07-06,878140be295a42a593d9eaa7a3ffe46c,,109.252.65.185,web,4033135209,868626112,2772125170
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36",c746e9fa-33be-4038-27f5-a7a775854338,2020-07-06,878140be295a42a593d9eaa7a3ffe46c,,109.252.65.185,web,4033135209,868626112,2772125170
webGL_hash,4033135209,0446ad1f-3eae-46b4-e353-26c5b68b183c,2020-07-06,878140be295a42a593d9eaa7a3ffe46c,,109.252.65.185,web,4033135209,868626112,2772125170
webGL_hash,4033135209,833837d8-3e99-4b91-cd5c-a849de8b2ffe,2020-07-06,878140be295a42a593d9eaa7a3ffe46c,,109.252.65.185,web,4033135209,868626112,2772125170
webGL_hash,4033135209,c746e9fa-33be-4038-27f5-a7a775854338,2020-07-06,878140be295a42a593d9eaa7a3ffe46c,,109.252.65.185,web,4033135209,868626112,2772125170
