target,value,tid,date,cookie,hashid,ip,platform,webGL,canvas,deviceId
operation_system,Linux x86_64,6ab57dd8-1844-4ccf-4f48-e2a39185b003,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,9e161460-e569-4d23-8ef1-a8c9719be97e,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,a81526b7-2a3c-4870-5e72-5008d9d11193,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,cab12060-a175-4d1a-4f0d-b7bd51735186,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,ebbe2d9d-2b58-407e-37c2-d65312615730,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,5f3b2b78-11f0-4ddc-f8f6-e829b7563720,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,6ab57dd8-1844-4ccf-4f48-e2a39185b003,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,9e161460-e569-4d23-8ef1-a8c9719be97e,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,a81526b7-2a3c-4870-5e72-5008d9d11193,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,cab12060-a175-4d1a-4f0d-b7bd51735186,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,ebbe2d9d-2b58-407e-37c2-d65312615730,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",5f3b2b78-11f0-4ddc-f8f6-e829b7563720,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",6ab57dd8-1844-4ccf-4f48-e2a39185b003,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",9e161460-e569-4d23-8ef1-a8c9719be97e,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",a81526b7-2a3c-4870-5e72-5008d9d11193,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",cab12060-a175-4d1a-4f0d-b7bd51735186,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
